raceId,year,circuitId,driverId,constructorId,grid,positionOrder,statusId
176,1999,18,68,21,19,8,13
176,1999,18,48,18,20,9,13
176,1999,18,37,21,17,10,9
176,1999,18,35,16,21,11,9
176,1999,18,70,3,16,12,6
176,1999,18,22,24,3,13,5
176,1999,18,64,15,15,14,4
176,1999,18,21,22,5,15,8
176,1999,18,72,18,18,16,20
176,1999,18,55,15,14,17,6
176,1999,18,14,1,2,18,6
176,1999,18,15,20,13,19,6
176,1999,18,65,24,10,20,9
176,1999,18,71,17,7,21,4
176,1999,18,41,16,0,22,81
177,1999,21,30,6,3,1,1
177,1999,21,14,1,2,2,1
177,1999,21,22,24,6,3,11
177,1999,21,71,17,8,4,11
177,1999,21,21,22,16,5,11
177,1999,21,55,15,13,6,11
177,1999,21,63,16,19,7,13
177,1999,21,69,18,22,8,13
177,1999,21,48,18,21,9,13
177,1999,21,65,24,12,10,5
177,1999,21,70,3,10,11,20
177,1999,21,64,15,15,12,20
177,1999,21,44,20,11,13,37
177,1999,21,56,6,4,14,5
177,1999,21,49,17,7,15,20
177,1999,21,68,21,20,16,32
177,1999,21,23,3,9,17,37
177,1999,21,57,1,1,18,20
177,1999,21,37,21,18,19,20
177,1999,21,25,22,17,20,20
177,1999,21,35,16,14,21,6
177,1999,21,15,20,5,22,20
178,1999,6,30,6,2,1,1
178,1999,6,56,6,4,2,1
178,1999,6,57,1,1,3,1
178,1999,6,49,17,6,4,1
178,1999,6,21,22,9,5,11
178,1999,6,25,22,10,6,11
178,1999,6,15,20,7,7,11
178,1999,6,70,3,11,8,12
178,1999,6,22,24,5,9,20
178,1999,6,23,3,16,10,20
178,1999,6,55,15,14,11,22
178,1999,6,64,15,15,12,22
178,1999,6,44,20,18,13,5
178,1999,6,14,1,3,14,6
178,1999,6,63,16,12,15,23
178,1999,6,68,21,19,16,5
178,1999,6,35,16,8,17,44
178,1999,6,65,24,13,18,22
178,1999,6,37,21,21,19,6
178,1999,6,48,18,22,20,20
178,1999,6,69,18,20,21,6
178,1999,6,71,17,17,22,4
179,1999,4,57,1,1,1,1
179,1999,4,14,1,3,2,1
179,1999,4,30,6,4,3,1
179,1999,4,56,6,2,4,1
179,1999,4,23,3,10,5,1
179,1999,4,15,20,9,6,11
179,1999,4,71,17,11,7,11
179,1999,4,63,16,16,8,11
179,1999,4,21,22,13,9,11
179,1999,4,25,22,18,10,11
179,1999,4,37,21,19,11,12
179,1999,4,68,21,20,12,13
179,1999,4,69,18,22,13,20
179,1999,4,35,16,6,14,6
179,1999,4,64,15,12,15,7
179,1999,4,65,24,14,16,7
179,1999,4,49,17,8,17,86
179,1999,4,55,15,5,18,7
179,1999,4,70,3,17,19,6
179,1999,4,44,20,15,20,6
179,1999,4,48,18,21,21,6
179,1999,4,22,24,7,22,2
180,1999,7,57,1,2,1,1
180,1999,7,21,22,7,2,1
180,1999,7,56,6,3,3,1
180,1999,7,23,3,13,4,1
180,1999,7,65,24,10,5,1
180,1999,7,64,15,18,6,1
180,1999,7,14,1,4,7,1
180,1999,7,48,18,22,8,11
180,1999,7,44,20,15,9,11
180,1999,7,69,18,21,10,12
180,1999,7,49,17,6,11,23
180,1999,7,70,3,12,12,23
180,1999,7,68,21,19,13,7
180,1999,7,35,16,16,14,20
180,1999,7,30,6,1,15,20
180,1999,7,37,21,20,16,7
180,1999,7,71,17,14,17,20
180,1999,7,22,24,5,18,38
180,1999,7,41,16,17,19,20
180,1999,7,55,15,8,20,4
180,1999,7,15,20,9,21,4
180,1999,7,25,22,11,22,7
181,1999,8,49,17,5,1,1
181,1999,8,57,1,14,2,1
181,1999,8,22,24,1,3,1
181,1999,8,23,3,16,4,1
181,1999,8,30,6,6,5,1
181,1999,8,56,6,17,6,1
181,1999,8,15,20,8,7,1
181,1999,8,44,20,3,8,1
181,1999,8,41,16,10,9,1
181,1999,8,69,18,20,10,11
181,1999,8,37,21,21,11,11
181,1999,8,21,22,7,12,20
181,1999,8,71,17,18,13,10
181,1999,8,70,3,15,14,5
181,1999,8,35,16,12,15,20
181,1999,8,25,22,13,16,20
181,1999,8,48,18,19,17,20
181,1999,8,55,15,2,18,20
181,1999,8,14,1,4,19,10
181,1999,8,64,15,11,20,7
181,1999,8,65,24,9,21,6
181,1999,8,68,21,22,22,2
182,1999,9,14,1,3,1,1
182,1999,9,56,6,4,2,1
182,1999,9,23,3,8,3,1
182,1999,9,49,17,5,4,1
182,1999,9,71,17,6,5,1
182,1999,9,64,15,12,6,1
182,1999,9,21,22,17,7,1
182,1999,9,22,24,7,8,1
182,1999,9,15,20,14,9,1
182,1999,9,25,22,18,10,1
182,1999,9,70,3,13,11,1
182,1999,9,65,24,11,12,1
182,1999,9,44,20,15,13,1
182,1999,9,55,15,10,14,11
182,1999,9,48,18,22,15,12
182,1999,9,68,21,19,16,12
182,1999,9,41,16,16,17,22
182,1999,9,57,1,1,18,36
182,1999,9,35,16,9,19,86
182,1999,9,69,18,21,20,6
182,1999,9,37,21,20,21,6
182,1999,9,30,6,2,22,23
183,1999,70,56,6,3,1,1
183,1999,70,14,1,2,2,1
183,1999,70,57,1,1,3,1
183,1999,70,49,17,4,4,1
183,1999,70,25,22,10,5,1
183,1999,70,64,15,16,6,1
183,1999,70,15,20,13,7,11
183,1999,70,71,17,11,8,11
183,1999,70,63,6,7,9,11
183,1999,70,44,20,18,10,11
183,1999,70,48,18,22,11,11
183,1999,70,21,22,12,12,5
183,1999,70,69,18,19,13,13
183,1999,70,65,24,6,14,14
183,1999,70,41,16,15,15,8
183,1999,70,22,24,5,16,5
183,1999,70,55,15,17,17,60
183,1999,70,37,21,21,18,20
183,1999,70,70,3,14,19,60
183,1999,70,35,16,9,20,86
183,1999,70,68,21,20,21,5
183,1999,70,23,3,8,22,20
184,1999,10,56,6,5,1,1
184,1999,10,63,6,4,2,1
184,1999,10,49,17,2,3,1
184,1999,10,23,3,11,4,1
184,1999,10,14,1,3,5,1
184,1999,10,44,20,7,6,1
184,1999,10,25,22,13,7,1
184,1999,10,55,15,21,8,1
184,1999,10,48,18,15,9,1
184,1999,10,69,18,19,10,11
184,1999,10,65,24,17,11,6
184,1999,10,37,21,20,12,20
184,1999,10,57,1,1,13,27
184,1999,10,70,3,14,14,24
184,1999,10,41,16,18,15,5
184,1999,10,68,21,22,16,5
184,1999,10,71,17,8,17,23
184,1999,10,15,20,9,18,5
184,1999,10,21,22,10,19,22
184,1999,10,22,24,6,20,9
184,1999,10,35,16,12,21,4
184,1999,10,64,15,16,22,4
185,1999,11,57,1,1,1,1
185,1999,11,14,1,3,2,1
185,1999,11,56,6,2,3,1
185,1999,11,49,17,5,4,1
185,1999,11,22,24,8,5,1
185,1999,11,71,17,6,6,1
185,1999,11,25,22,7,7,1
185,1999,11,15,20,13,8,11
185,1999,11,23,3,16,9,11
185,1999,11,44,20,14,10,11
185,1999,11,65,24,10,11,11
185,1999,11,63,6,18,12,12
185,1999,11,41,16,17,13,12
185,1999,11,69,18,19,14,12
185,1999,11,37,21,20,15,12
185,1999,11,55,15,11,16,32
185,1999,11,48,18,22,17,13
185,1999,11,35,16,9,18,8
185,1999,11,21,22,4,19,5
185,1999,11,68,21,21,20,7
185,1999,11,64,15,12,21,20
185,1999,11,70,3,15,22,24
186,1999,13,14,1,2,1,1
186,1999,13,57,1,1,2,1
186,1999,13,49,17,3,3,1
186,1999,13,56,6,6,4,1
186,1999,13,23,3,5,5,1
186,1999,13,71,17,4,6,1
186,1999,13,63,6,9,7,1
186,1999,13,70,3,8,8,1
186,1999,13,55,15,16,9,1
186,1999,13,22,24,7,10,1
186,1999,13,21,22,13,11,1
186,1999,13,15,20,12,12,1
186,1999,13,44,20,17,13,1
186,1999,13,25,22,15,14,1
186,1999,13,35,16,11,15,11
186,1999,13,48,18,21,16,11
186,1999,13,37,21,22,17,7
186,1999,13,69,18,20,18,22
186,1999,13,41,16,14,19,6
186,1999,13,65,24,10,20,23
186,1999,13,64,15,18,21,20
186,1999,13,68,21,19,22,8
187,1999,14,49,17,2,1,1
187,1999,14,23,3,5,2,1
187,1999,14,63,6,6,3,1
187,1999,14,22,24,7,4,1
187,1999,14,14,1,3,5,1
187,1999,14,56,6,8,6,1
187,1999,14,70,3,4,7,1
187,1999,14,35,16,11,8,1
187,1999,14,55,15,13,9,1
187,1999,14,71,17,9,10,1
187,1999,14,44,20,10,11,5
187,1999,14,65,24,15,12,8
187,1999,14,68,21,22,13,20
187,1999,14,37,21,21,14,54
187,1999,14,57,1,1,15,20
187,1999,14,15,20,12,16,25
187,1999,14,41,16,18,17,67
187,1999,14,69,18,19,18,4
187,1999,14,25,22,14,19,10
187,1999,14,64,15,16,20,20
187,1999,14,21,22,17,21,20
187,1999,14,48,18,20,22,4
188,1999,20,65,24,14,1,1
188,1999,20,15,20,10,2,1
188,1999,20,22,24,15,3,1
188,1999,20,23,3,4,4,1
188,1999,20,57,1,3,5,1
188,1999,20,48,18,20,6,1
188,1999,20,56,6,9,7,1
188,1999,20,41,16,17,8,11
188,1999,20,44,20,5,9,11
188,1999,20,35,16,8,10,8
188,1999,20,69,18,19,11,6
188,1999,20,37,21,22,12,6
188,1999,20,21,22,6,13,20
188,1999,20,63,6,12,14,23
188,1999,20,68,21,21,15,20
188,1999,20,14,1,2,16,20
188,1999,20,55,15,16,17,86
188,1999,20,49,17,1,18,10
188,1999,20,70,3,18,19,4
188,1999,20,71,17,7,20,10
188,1999,20,25,22,11,21,4
188,1999,20,64,15,13,22,4
189,1999,2,56,6,2,1,1
189,1999,2,30,6,1,2,1
189,1999,2,57,1,4,3,1
189,1999,2,65,24,5,4,1
189,1999,2,22,24,6,5,1
189,1999,2,49,17,14,6,1
189,1999,2,55,15,15,7,1
189,1999,2,25,22,7,8,1
189,1999,2,48,18,19,9,11
189,1999,2,70,3,16,10,11
189,1999,2,21,22,11,11,14
189,1999,2,35,16,10,12,9
189,1999,2,64,15,17,13,20
189,1999,2,37,21,20,14,5
189,1999,2,69,18,21,15,20
189,1999,2,14,1,3,16,32
189,1999,2,23,3,8,17,20
189,1999,2,68,21,22,18,7
189,1999,2,41,16,13,19,5
189,1999,2,44,20,12,20,5
189,1999,2,71,17,9,21,4
189,1999,2,15,20,18,22,5
190,1999,22,57,1,2,1,1
190,1999,22,30,6,1,2,1
190,1999,22,56,6,5,3,1
190,1999,22,49,17,4,4,1
190,1999,22,23,3,9,5,1
190,1999,22,55,15,10,6,11
190,1999,22,65,24,8,7,11
190,1999,22,22,24,13,8,11
190,1999,22,35,16,11,9,11
190,1999,22,25,22,15,10,11
190,1999,22,64,15,17,11,11
190,1999,22,41,16,18,12,11
190,1999,22,37,21,21,13,12
190,1999,22,21,22,14,14,5
190,1999,22,68,21,19,15,6
190,1999,22,69,18,22,16,5
190,1999,22,14,1,3,17,9
190,1999,22,48,18,20,18,6
190,1999,22,71,17,12,19,68
190,1999,22,44,20,6,20,91
190,1999,22,15,20,7,21,5
190,1999,22,70,3,8,22,10
191,1998,1,57,1,1,1,1
191,1998,1,14,1,2,2,1
191,1998,1,49,3,6,3,11
191,1998,1,56,6,8,4,11
191,1998,1,35,3,4,5,11
191,1998,1,65,15,5,6,11
191,1998,1,25,22,11,7,11
191,1998,1,71,17,10,8,11
191,1998,1,44,20,21,9,11
191,1998,1,21,22,7,10,41
191,1998,1,55,15,12,11,5
191,1998,1,15,20,15,12,6
191,1998,1,73,25,19,13,6
191,1998,1,63,21,16,14,6
191,1998,1,74,18,17,15,5
191,1998,1,75,18,22,16,86
191,1998,1,30,6,3,17,5
191,1998,1,64,21,20,18,6
191,1998,1,23,17,9,19,4
191,1998,1,76,24,18,20,4
191,1998,1,68,25,13,21,20
191,1998,1,22,24,14,22,6
192,1998,18,57,1,1,1,1
192,1998,18,14,1,2,2,1
192,1998,18,30,6,4,3,1
192,1998,18,25,22,5,4,1
192,1998,18,49,3,3,5,11
192,1998,18,21,22,7,6,11
192,1998,18,35,3,10,7,11
192,1998,18,56,6,6,8,11
192,1998,18,55,15,15,9,11
192,1998,18,76,24,16,10,12
192,1998,18,65,15,14,11,82
192,1998,18,71,17,11,12,2
192,1998,18,44,20,9,13,5
192,1998,18,22,24,13,14,6
192,1998,18,73,25,21,15,6
192,1998,18,74,18,19,16,37
192,1998,18,64,21,22,17,6
192,1998,18,68,25,17,18,5
192,1998,18,63,21,20,19,5
192,1998,18,15,20,12,20,48
192,1998,18,75,18,18,21,20
192,1998,18,23,17,8,22,20
193,1998,25,30,6,2,1,1
193,1998,25,57,1,3,2,1
193,1998,25,56,6,4,3,1
193,1998,25,25,22,8,4,1
193,1998,25,55,15,11,5,1
193,1998,25,14,1,1,6,1
193,1998,25,21,22,10,7,1
193,1998,25,71,17,9,8,11
193,1998,25,49,3,6,9,11
193,1998,25,22,24,14,10,12
193,1998,25,15,20,16,11,12
193,1998,25,68,25,13,12,12
193,1998,25,75,18,19,13,13
193,1998,25,73,25,21,14,14
193,1998,25,44,20,15,15,5
193,1998,25,74,18,20,16,20
193,1998,25,35,3,7,17,4
193,1998,25,65,15,12,18,4
193,1998,25,23,17,5,19,22
193,1998,25,63,21,17,20,6
193,1998,25,76,24,22,21,7
193,1998,25,64,21,18,22,6
194,1998,21,14,1,1,1,1
194,1998,21,30,6,3,2,1
194,1998,21,56,6,4,3,1
194,1998,21,35,3,6,4,1
194,1998,21,49,3,8,5,1
194,1998,21,55,15,12,6,11
194,1998,21,23,17,9,7,12
194,1998,21,74,18,19,8,12
194,1998,21,63,21,14,9,12
194,1998,21,71,17,7,10,9
194,1998,21,44,20,13,11,16
194,1998,21,73,25,22,12,5
194,1998,21,68,25,15,13,5
194,1998,21,15,20,16,14,37
194,1998,21,75,18,21,15,5
194,1998,21,64,21,18,16,5
194,1998,21,57,1,2,17,6
194,1998,21,21,22,10,18,20
194,1998,21,25,22,5,19,5
194,1998,21,65,15,11,20,29
194,1998,21,76,24,20,21,7
194,1998,21,22,24,17,22,20
195,1998,4,57,1,1,1,1
195,1998,4,14,1,2,2,1
195,1998,4,30,6,3,3,1
195,1998,4,25,22,5,4,1
195,1998,4,22,24,9,5,11
195,1998,4,35,3,10,6,11
195,1998,4,65,15,7,7,11
195,1998,4,49,3,13,8,12
195,1998,4,15,20,16,9,12
195,1998,4,55,15,14,10,12
195,1998,4,23,17,11,11,12
195,1998,4,76,24,18,12,12
195,1998,4,68,25,21,13,12
195,1998,4,75,18,20,14,12
195,1998,4,74,18,19,15,12
195,1998,4,44,20,12,16,15
195,1998,4,71,17,8,17,5
195,1998,4,56,6,6,18,4
195,1998,4,21,22,4,19,4
195,1998,4,63,21,17,20,5
195,1998,4,64,21,15,21,5
196,1998,6,57,1,1,1,1
196,1998,6,21,22,3,2,1
196,1998,6,56,6,7,3,1
196,1998,6,63,21,8,4,1
196,1998,6,35,3,13,5,11
196,1998,6,64,21,12,6,11
196,1998,6,65,15,9,7,11
196,1998,6,71,17,15,8,12
196,1998,6,75,18,19,9,12
196,1998,6,30,6,4,10,12
196,1998,6,68,25,20,11,12
196,1998,6,55,15,11,12,6
196,1998,6,15,20,10,13,6
196,1998,6,44,20,18,14,36
196,1998,6,23,17,16,15,22
196,1998,6,25,22,6,16,20
196,1998,6,76,24,17,17,22
196,1998,6,14,1,2,18,5
196,1998,6,22,24,14,19,22
196,1998,6,49,3,5,20,4
196,1998,6,74,18,21,21,20
196,1998,6,73,25,0,22,81
197,1998,7,30,6,3,1,1
197,1998,7,21,22,4,2,1
197,1998,7,56,6,8,3,1
197,1998,7,25,22,11,4,1
197,1998,7,22,24,13,5,1
197,1998,7,76,24,20,6,11
197,1998,7,75,18,18,7,11
197,1998,7,73,25,22,8,11
197,1998,7,64,21,19,9,11
197,1998,7,35,3,6,10,16
197,1998,7,74,18,21,11,10
197,1998,7,71,17,10,12,10
197,1998,7,44,20,15,13,20
197,1998,7,49,3,7,14,20
197,1998,7,14,1,1,15,37
197,1998,7,65,15,12,16,20
197,1998,7,63,21,17,17,3
197,1998,7,57,1,2,18,6
197,1998,7,23,17,5,19,6
197,1998,7,55,15,9,20,4
197,1998,7,15,20,14,21,4
197,1998,7,68,25,16,22,7
198,1998,8,30,6,2,1,1
198,1998,8,56,6,4,2,1
198,1998,8,57,1,1,3,1
198,1998,8,35,3,5,4,1
198,1998,8,25,22,10,5,11
198,1998,8,14,1,3,6,11
198,1998,8,55,15,11,7,11
198,1998,8,65,15,13,8,11
198,1998,8,21,22,9,9,11
198,1998,8,22,24,14,10,12
198,1998,8,44,20,16,11,12
198,1998,8,50,24,15,12,12
198,1998,8,63,21,19,13,12
198,1998,8,64,21,17,14,12
198,1998,8,49,3,8,15,22
198,1998,8,23,17,6,16,13
198,1998,8,75,18,21,17,5
198,1998,8,68,25,20,18,5
198,1998,8,15,20,12,19,20
198,1998,8,74,18,22,20,6
198,1998,8,71,17,7,21,9
198,1998,8,73,25,18,22,9
199,1998,9,30,6,2,1,1
199,1998,9,57,1,1,2,1
199,1998,9,56,6,5,3,1
199,1998,9,25,22,11,4,11
199,1998,9,21,22,10,5,11
199,1998,9,23,17,21,6,11
199,1998,9,35,3,3,7,11
199,1998,9,75,18,19,8,12
199,1998,9,68,25,17,9,14
199,1998,9,55,15,8,10,10
199,1998,9,64,21,12,11,20
199,1998,9,44,20,22,12,20
199,1998,9,22,24,16,13,20
199,1998,9,50,24,15,14,5
199,1998,9,14,1,4,15,20
199,1998,9,15,20,14,16,20
199,1998,9,73,25,20,17,20
199,1998,9,74,18,18,18,20
199,1998,9,65,15,9,19,20
199,1998,9,63,21,13,20,37
199,1998,9,49,3,6,21,20
199,1998,9,71,17,7,22,20
200,1998,70,57,1,3,1,1
200,1998,70,14,1,14,2,1
200,1998,70,30,6,4,3,1
200,1998,70,56,6,8,4,1
200,1998,70,23,17,9,5,1
200,1998,70,35,3,11,6,1
200,1998,70,71,17,15,7,1
200,1998,70,65,15,18,8,11
200,1998,70,25,22,17,9,11
200,1998,70,15,20,16,10,11
200,1998,70,75,18,21,11,11
200,1998,70,73,25,22,12,12
200,1998,70,50,24,12,13,5
200,1998,70,74,18,19,14,20
200,1998,70,21,22,1,15,4
200,1998,70,55,15,2,16,4
200,1998,70,49,3,7,17,5
200,1998,70,22,24,5,18,23
200,1998,70,64,21,13,19,4
200,1998,70,63,21,6,20,4
200,1998,70,44,20,10,21,8
200,1998,70,68,25,20,22,4
201,1998,10,57,1,1,1,1
201,1998,10,14,1,2,2,1
201,1998,10,35,3,3,3,1
201,1998,10,71,17,5,4,1
201,1998,10,30,6,9,5,1
201,1998,10,23,17,4,6,1
201,1998,10,21,22,8,7,1
201,1998,10,56,6,6,8,1
201,1998,10,49,3,10,9,1
201,1998,10,55,15,11,10,1
201,1998,10,25,22,7,11,1
201,1998,10,15,20,14,12,11
201,1998,10,68,25,15,13,11
201,1998,10,63,21,17,14,11
201,1998,10,44,20,16,15,11
201,1998,10,74,18,21,16,12
201,1998,10,65,15,12,17,6
201,1998,10,75,18,20,18,6
201,1998,10,22,24,13,19,6
201,1998,10,50,24,19,20,6
201,1998,10,64,21,18,21,37
202,1998,11,30,6,3,1,1
202,1998,11,14,1,2,2,1
202,1998,11,35,3,6,3,1
202,1998,11,71,17,4,4,1
202,1998,11,49,3,7,5,1
202,1998,11,57,1,1,6,11
202,1998,11,55,15,11,7,11
202,1998,11,21,22,8,8,11
202,1998,11,23,17,10,9,11
202,1998,11,65,15,15,10,11
202,1998,11,64,21,12,11,13
202,1998,11,44,20,20,12,13
202,1998,11,50,24,17,13,13
202,1998,11,68,25,18,14,13
202,1998,11,75,18,19,15,13
202,1998,11,25,22,9,16,6
202,1998,11,22,24,14,17,6
202,1998,11,15,20,16,18,5
202,1998,11,63,21,13,19,6
202,1998,11,56,6,5,20,6
202,1998,11,74,18,21,21,5
203,1998,13,71,17,3,1,1
203,1998,13,23,17,8,2,1
203,1998,13,55,15,10,3,1
203,1998,13,49,3,9,4,1
203,1998,13,64,21,16,5,1
203,1998,13,15,20,13,6,12
203,1998,13,14,1,2,7,15
203,1998,13,75,18,21,8,15
203,1998,13,21,22,7,9,4
203,1998,13,30,6,4,10,4
203,1998,13,56,6,5,11,20
203,1998,13,74,18,22,12,6
203,1998,13,35,3,6,13,20
203,1998,13,68,25,19,14,20
203,1998,13,50,24,17,15,5
203,1998,13,57,1,1,16,4
203,1998,13,25,22,11,17,4
203,1998,13,65,15,12,18,4
203,1998,13,22,24,15,19,4
203,1998,13,44,20,14,20,4
203,1998,13,63,21,18,21,4
203,1998,13,73,25,20,22,4
204,1998,14,30,6,1,1,1
204,1998,14,56,6,5,2,1
204,1998,14,23,17,6,3,1
204,1998,14,57,1,3,4,1
204,1998,14,55,15,8,5,1
204,1998,14,71,17,14,6,1
204,1998,14,49,3,12,7,11
204,1998,14,21,22,11,8,11
204,1998,14,68,25,19,9,11
204,1998,14,22,24,13,10,11
204,1998,14,74,18,22,11,12
204,1998,14,73,25,18,12,12
204,1998,14,15,20,10,13,13
204,1998,14,50,24,17,14,6
204,1998,14,35,3,2,15,20
204,1998,14,63,21,16,16,37
204,1998,14,25,22,7,17,6
204,1998,14,14,1,4,18,5
204,1998,14,44,20,9,19,76
204,1998,14,75,18,21,20,5
204,1998,14,65,15,15,21,20
204,1998,14,64,21,20,22,20
205,1998,20,57,1,3,1,1
205,1998,20,30,6,1,2,1
205,1998,20,14,1,5,3,1
205,1998,20,56,6,2,4,1
205,1998,20,49,3,7,5,1
205,1998,20,21,22,4,6,1
205,1998,20,25,22,8,7,1
205,1998,20,35,3,9,8,11
205,1998,20,71,17,10,9,11
205,1998,20,55,15,11,10,11
205,1998,20,22,24,12,11,12
205,1998,20,44,20,15,12,12
205,1998,20,50,24,18,13,12
205,1998,20,63,21,16,14,12
205,1998,20,75,18,20,15,12
205,1998,20,68,25,19,16,12
205,1998,20,74,18,21,17,5
205,1998,20,23,17,6,18,23
205,1998,20,65,15,13,19,5
205,1998,20,73,25,22,20,5
205,1998,20,15,20,14,21,7
205,1998,20,64,21,17,22,9
206,1998,22,57,1,2,1,1
206,1998,22,56,6,4,2,1
206,1998,22,14,1,3,3,1
206,1998,22,71,17,8,4,1
206,1998,22,49,3,5,5,1
206,1998,22,35,3,6,6,1
206,1998,22,55,15,12,7,1
206,1998,22,21,22,10,8,1
206,1998,22,25,22,9,9,11
206,1998,22,65,15,11,10,11
206,1998,22,44,20,13,11,11
206,1998,22,15,20,14,12,13
206,1998,22,75,18,20,13,37
206,1998,22,30,6,1,14,27
206,1998,22,68,25,17,15,4
206,1998,22,74,18,21,16,4
206,1998,22,22,24,16,17,9
206,1998,22,50,24,19,18,6
206,1998,22,63,21,15,19,9
206,1998,22,23,17,7,20,5
206,1998,22,64,21,18,21,20
206,1998,22,73,25,0,22,81
207,1997,1,14,1,4,1,1
207,1997,1,30,6,3,2,1
207,1997,1,57,1,6,3,1
207,1997,1,77,22,10,4,1
207,1997,1,44,20,9,5,1
207,1997,1,78,15,13,6,1
207,1997,1,75,20,16,7,12
207,1997,1,49,3,2,8,23
207,1997,1,15,18,17,9,13
207,1997,1,64,21,22,10,14
207,1997,1,22,24,11,11,5
207,1997,1,63,25,18,12,5
207,1997,1,76,24,19,13,22
207,1997,1,55,22,8,14,74
207,1997,1,79,18,15,15,10
207,1997,1,21,17,14,16,20
207,1997,1,50,25,21,17,20
207,1997,1,23,17,12,18,6
207,1997,1,35,3,1,19,4
207,1997,1,56,6,5,20,4
207,1997,1,65,15,7,21,4
207,1997,1,71,21,20,22,37
207,1997,1,80,26,23,23,81
207,1997,1,73,26,24,24,81
208,1997,18,35,3,1,1,1
208,1997,18,77,22,3,2,1
208,1997,18,44,20,5,3,1
208,1997,18,57,1,4,4,1
208,1997,18,30,6,2,5,1
208,1997,18,55,22,6,6,1
208,1997,18,65,15,13,7,1
208,1997,18,21,17,7,8,1
208,1997,18,49,3,8,9,1
208,1997,18,14,1,12,10,11
208,1997,18,78,15,19,11,11
208,1997,18,15,18,17,12,11
208,1997,18,63,25,22,13,11
208,1997,18,75,20,15,14,11
208,1997,18,50,25,21,15,12
208,1997,18,56,6,14,16,12
208,1997,18,71,21,9,17,5
208,1997,18,79,18,18,18,15
208,1997,18,23,17,10,19,10
208,1997,18,22,24,11,20,22
208,1997,18,64,21,16,21,22
208,1997,18,76,24,20,22,3
209,1997,25,35,3,1,1,1
209,1997,25,56,6,7,2,1
209,1997,25,23,17,6,3,1
209,1997,25,65,15,8,4,1
209,1997,25,57,1,17,5,1
209,1997,25,77,22,12,6,1
209,1997,25,55,22,11,7,1
209,1997,25,63,25,19,8,11
209,1997,25,15,18,18,9,11
209,1997,25,76,24,15,10,5
209,1997,25,78,15,14,11,20
209,1997,25,64,21,22,12,5
209,1997,25,75,20,20,13,5
209,1997,25,50,25,16,14,5
209,1997,25,79,18,21,15,20
209,1997,25,71,21,13,16,5
209,1997,25,21,17,9,17,4
209,1997,25,22,24,5,18,9
209,1997,25,44,20,3,19,10
209,1997,25,49,3,2,20,8
209,1997,25,30,6,4,21,4
209,1997,25,14,1,10,22,4
210,1997,21,49,3,2,1,1
210,1997,21,30,6,3,2,1
210,1997,21,56,6,9,3,1
210,1997,21,21,17,6,4,1
210,1997,21,55,22,14,5,11
210,1997,21,57,1,8,6,11
210,1997,21,78,15,12,7,11
210,1997,21,44,20,4,8,11
210,1997,21,63,25,19,9,12
210,1997,21,50,25,21,10,12
210,1997,21,79,18,22,11,13
210,1997,21,64,21,17,12,6
210,1997,21,35,3,1,13,6
210,1997,21,14,1,10,14,5
210,1997,21,22,24,13,15,5
210,1997,21,65,15,7,16,10
210,1997,21,23,17,5,17,7
210,1997,21,75,20,18,18,4
210,1997,21,71,21,15,19,4
210,1997,21,77,22,11,20,20
210,1997,21,76,24,16,21,20
210,1997,21,15,18,20,22,6
211,1997,6,30,6,2,1,1
211,1997,6,22,24,10,2,1
211,1997,6,56,6,15,3,1
211,1997,6,44,20,12,4,1
211,1997,6,63,25,14,5,11
211,1997,6,21,17,4,6,11
211,1997,6,76,24,19,7,11
211,1997,6,50,25,22,8,12
211,1997,6,77,22,17,9,12
211,1997,6,79,18,20,10,12
211,1997,6,49,3,1,11,20
211,1997,6,75,20,21,12,20
211,1997,6,78,15,11,13,20
211,1997,6,55,22,9,14,20
211,1997,6,35,3,3,15,20
211,1997,6,23,17,6,16,20
211,1997,6,65,15,7,17,20
211,1997,6,15,18,18,18,20
211,1997,6,14,1,5,19,20
211,1997,6,57,1,8,20,4
211,1997,6,71,21,13,21,4
211,1997,6,64,21,16,22,20
212,1997,4,35,3,1,1,1
212,1997,4,44,20,12,2,1
212,1997,4,55,22,4,3,1
212,1997,4,30,6,7,4,1
212,1997,4,65,15,10,5,1
212,1997,4,14,1,3,6,1
212,1997,4,57,1,5,7,1
212,1997,4,49,3,2,8,1
212,1997,4,21,17,8,9,1
212,1997,4,77,22,6,10,1
212,1997,4,50,25,19,11,11
212,1997,4,56,6,11,12,11
212,1997,4,76,24,22,13,11
212,1997,4,81,15,13,14,12
212,1997,4,15,18,18,15,12
212,1997,4,64,21,21,16,5
212,1997,4,23,17,9,17,5
212,1997,4,22,24,17,18,5
212,1997,4,63,25,14,19,29
212,1997,4,75,20,16,20,6
212,1997,4,71,21,15,21,5
212,1997,4,79,18,20,22,6
213,1997,7,30,6,1,1,1
213,1997,7,55,22,8,2,1
213,1997,7,21,17,6,3,1
213,1997,7,49,3,4,4,1
213,1997,7,65,15,13,5,1
213,1997,7,75,20,19,6,1
213,1997,7,14,1,5,7,1
213,1997,7,64,21,16,8,11
213,1997,7,71,21,15,9,11
213,1997,7,81,15,18,10,11
213,1997,7,44,20,10,11,20
213,1997,7,63,25,17,12,5
213,1997,7,50,25,14,13,6
213,1997,7,25,22,11,14,7
213,1997,7,22,24,3,15,6
